id_cliente,produto,data_contratacao,status,canal_contratacao
19990,credito_pessoal,2025-12-22,ativo,app
19991,conta_digital_plus,2025-07-26,vencido,agencia
19991,investimento_cdb,2024-05-16,ativo,web
19991,portabilidade_salario,2024-12-25,ativo,agencia
19991,cartao_platinum,2025-11-29,ativo,agencia
19992,cartao_platinum,2024-10-16,ativo,app
19993,seguro_vida,2024-07-13,ativo,app
19994,consorcio_auto,2024-08-10,ativo,app
19994,cheque_especial,2024-06-25,ativo,telemarketing
19994,seguro_vida,2024-03-30,ativo,web
19995,cartao_platinum,2024-03-08,ativo,app
19995,previdencia,2024-11-15,ativo,web
19996,seguro_auto,2024-10-31,vencido,app
19996,seguro_vida,2025-05-15,ativo,app
19997,conta_digital_plus,2024-02-08,ativo,agencia
19997,cartao_platinum,2025-07-31,ativo,app
19998,credito_pessoal,2024-09-26,ativo,web
20001,conta_digital_plus,2024-02-14,ativo,app
20001,cheque_especial,2025-07-28,ativo,app
20002,credito_consignado,2024-11-20,ativo,app
20002,conta_digital_plus,2025-01-21,ativo,web
20004,seguro_auto,2025-12-20,ativo,agencia
20004,credito_pessoal,2025-04-24,ativo,web
20005,pix_parcelado,2024-10-16,ativo,app
20006,seguro_auto,2025-07-27,ativo,web
20007,tesouro_direto,2025-03-23,ativo,app
20007,cartao_platinum,2024-05-19,ativo,app
20008,conta_digital_plus,2025-05-14,ativo,web
20008,cheque_especial,2025-02-26,ativo,telemarketing
20008,pix_parcelado,2025-03-21,ativo,telemarketing
20009,conta_digital_plus,2025-02-07,ativo,agencia
20010,conta_digital_plus,2025-05-17,ativo,app
20010,cheque_especial,2024-02-05,ativo,agencia
20014,credito_pessoal,2025-04-07,ativo,telemarketing
20015,seguro_vida,2024-03-23,cancelado,agencia
20017,investimento_cdb,2025-06-29,cancelado,agencia
20017,seguro_viagem,2024-08-24,ativo,app
20017,conta_digital_plus,2024-02-24,cancelado,app
20018,investimento_cdb,2024-05-23,ativo,agencia
20020,pix_parcelado,2025-06-20,ativo,telemarketing
20021,cheque_especial,2024-11-09,ativo,app
20021,credito_consignado,2024-11-24,ativo,web
20021,conta_digital_plus,2025-09-26,ativo,web
20022,credito_pessoal,2025-12-07,ativo,app
20023,pix_parcelado,2024-01-13,ativo,app
20025,credito_pessoal,2025-03-18,ativo,agencia
20025,conta_digital_plus,2024-01-12,ativo,agencia
20027,pix_parcelado,2025-03-14,ativo,app
20029,seguro_auto,2025-07-29,ativo,app
20030,conta_digital_plus,2025-12-25,ativo,app
20031,credito_consignado,2025-11-07,ativo,agencia
20035,credito_pessoal,2025-10-27,ativo,app
20035,conta_digital_plus,2024-05-31,ativo,web
20035,portabilidade_salario,2024-11-16,ativo,app
20035,previdencia,2025-10-03,ativo,agencia
20036,seguro_auto,2024-09-01,ativo,app
20037,conta_digital_plus,2024-03-18,ativo,app
20037,cartao_platinum,2025-05-01,ativo,telemarketing
20038,credito_pessoal,2025-10-12,ativo,app
20039,cartao_platinum,2025-04-10,ativo,app
20039,investimento_lci_lca,2025-11-21,ativo,web
20039,seguro_residencial,2024-04-03,ativo,app
20039,seguro_vida,2024-06-17,ativo,web
20039,previdencia,2024-04-17,ativo,telemarketing
20040,seguro_vida,2025-12-01,ativo,app
20041,pix_parcelado,2024-11-30,ativo,web
20041,conta_digital_plus,2025-05-29,ativo,app
20043,consorcio_auto,2025-10-25,ativo,app
20043,cartao_platinum,2024-01-09,ativo,agencia
20043,previdencia,2025-11-21,vencido,web
20044,cheque_especial,2025-12-12,ativo,agencia
20044,conta_digital_plus,2024-05-16,ativo,web
20045,pix_parcelado,2024-03-29,ativo,app
20048,credito_pessoal,2024-03-03,ativo,agencia
20050,cheque_especial,2025-11-12,ativo,app
20050,previdencia,2025-07-28,ativo,app
20050,cartao_platinum,2024-12-05,ativo,web
20050,seguro_vida,2025-12-17,ativo,app
20051,credito_consignado,2024-02-08,ativo,web
20051,cheque_especial,2024-01-18,ativo,agencia
20051,pix_parcelado,2025-03-20,ativo,telemarketing
20053,investimento_cdb,2024-09-22,ativo,telemarketing
20053,seguro_viagem,2025-01-26,ativo,app
20053,cartao_platinum,2025-11-06,ativo,agencia
20054,consorcio_auto,2025-08-24,ativo,app
20055,consorcio_auto,2025-12-20,ativo,web
20055,credito_pessoal,2024-04-25,ativo,app
20055,previdencia,2025-09-03,cancelado,app
20056,cartao_platinum,2024-03-09,ativo,web
20056,cartao_black,2025-07-31,ativo,app
20056,conta_digital_plus,2024-08-12,ativo,agencia
20058,investimento_cdb,2025-09-05,ativo,app
20059,credito_pessoal,2024-06-14,ativo,agencia
20060,cheque_especial,2024-09-25,vencido,agencia
20061,credito_pessoal,2024-01-13,ativo,web
20061,pix_parcelado,2025-09-12,ativo,app
20061,portabilidade_salario,2025-07-30,ativo,web
20062,seguro_auto,2025-01-01,ativo,app
20062,credito_pessoal,2025-01-18,ativo,app
20063,conta_digital_plus,2024-09-21,vencido,agencia
20064,credito_pessoal,2024-03-01,ativo,web
20065,investimento_lci_lca,2024-08-05,ativo,agencia
20066,cheque_especial,2024-02-17,ativo,app
20068,credito_pessoal,2024-08-28,ativo,app
20068,previdencia,2024-05-30,ativo,agencia
20070,cartao_platinum,2025-12-28,ativo,telemarketing
20070,previdencia,2025-04-20,ativo,app
20071,conta_digital_plus,2025-04-23,ativo,web
20073,cheque_especial,2024-08-23,ativo,app
20073,conta_digital_plus,2025-01-14,ativo,app
20074,conta_digital_plus,2024-11-06,ativo,web
20075,credito_pessoal,2024-01-27,ativo,web
20075,seguro_vida,2025-08-05,vencido,web
20077,cheque_especial,2025-01-21,ativo,app
20081,pix_parcelado,2024-01-19,ativo,app
20082,pix_parcelado,2024-12-19,ativo,app
20084,credito_pessoal,2025-03-28,ativo,app
20088,pix_parcelado,2024-08-16,ativo,app
20089,credito_pessoal,2025-04-01,ativo,app
20090,conta_digital_plus,2025-04-21,ativo,web
20094,credito_pessoal,2024-12-03,ativo,app
20095,seguro_auto,2024-04-11,cancelado,telemarketing
20096,conta_digital_plus,2025-05-02,ativo,agencia
20097,conta_digital_plus,2024-12-16,ativo,app
20099,investimento_lci_lca,2025-11-13,ativo,telemarketing
20099,cartao_platinum,2024-12-05,ativo,agencia
20099,seguro_residencial,2024-07-16,ativo,agencia
20107,seguro_residencial,2024-01-26,ativo,agencia
20107,seguro_vida,2025-08-11,ativo,telemarketing
20108,cartao_platinum,2025-06-06,ativo,app
20109,previdencia,2025-03-15,ativo,app
20112,credito_pessoal,2025-11-05,ativo,app
20112,investimento_cdb,2025-04-25,cancelado,app
20113,conta_digital_plus,2025-09-07,ativo,telemarketing
20115,investimento_cdb,2025-05-01,vencido,agencia
20116,seguro_vida,2025-01-31,ativo,app
20119,pix_parcelado,2025-07-21,cancelado,app
20122,cartao_platinum,2024-11-29,ativo,app
20122,conta_digital_plus,2024-08-08,ativo,app
20122,seguro_vida,2025-03-08,ativo,app
20122,previdencia,2025-09-02,ativo,web
20123,investimento_lci_lca,2024-03-01,ativo,app
20123,cartao_platinum,2025-12-15,ativo,web
20123,seguro_auto,2024-05-29,ativo,app
20125,pix_parcelado,2025-05-28,ativo,telemarketing
20125,investimento_cdb,2025-06-26,ativo,agencia
20127,credito_pessoal,2025-07-01,ativo,app
20127,investimento_lci_lca,2024-06-26,ativo,app
20128,conta_digital_plus,2024-11-20,ativo,agencia
20128,pix_parcelado,2024-10-12,cancelado,app
20129,pix_parcelado,2025-01-03,ativo,app
20129,credito_pessoal,2025-03-21,ativo,app
20130,credito_pessoal,2024-07-09,ativo,app
20131,seguro_auto,2025-06-18,ativo,app
20131,credito_consignado,2024-10-22,ativo,app
20132,investimento_lci_lca,2024-09-14,ativo,agencia
20133,cartao_platinum,2024-05-04,ativo,app
20133,cheque_especial,2024-06-05,cancelado,app
20134,pix_parcelado,2025-04-05,ativo,app
20136,conta_digital_plus,2024-12-11,ativo,telemarketing
20136,credito_pessoal,2025-02-27,ativo,agencia
20137,credito_pessoal,2024-06-11,ativo,web
20137,seguro_viagem,2024-04-02,ativo,agencia
20138,conta_digital_plus,2024-03-24,ativo,agencia
20139,consorcio_auto,2025-05-08,ativo,web
20141,cartao_platinum,2025-04-21,ativo,app
20141,seguro_auto,2024-10-03,ativo,agencia
20141,previdencia,2024-09-08,ativo,telemarketing
20141,cheque_especial,2024-09-17,ativo,app
20142,credito_pessoal,2025-05-26,ativo,app
20143,pix_parcelado,2024-09-29,ativo,app
20144,seguro_vida,2024-01-08,ativo,app
20144,cheque_especial,2025-06-02,ativo,agencia
20145,credito_pessoal,2025-12-02,cancelado,app
20145,pix_parcelado,2025-07-14,ativo,app
20145,conta_digital_plus,2024-08-09,ativo,telemarketing
20145,cheque_especial,2025-11-24,ativo,telemarketing
20146,seguro_vida,2025-11-15,ativo,web
20146,seguro_auto,2024-01-20,ativo,web
20147,investimento_cdb,2024-01-10,ativo,telemarketing
20148,cartao_platinum,2024-10-05,ativo,web
20149,credito_consignado,2024-01-05,ativo,telemarketing
20150,cartao_platinum,2024-12-03,ativo,app
20150,seguro_vida,2024-12-28,ativo,app
20150,credito_pessoal,2025-11-10,ativo,app
20150,previdencia,2024-09-17,ativo,app
20153,conta_digital_plus,2025-06-15,ativo,app
20155,consorcio_auto,2025-11-20,ativo,app
20157,conta_digital_plus,2024-09-03,ativo,web
20157,pix_parcelado,2025-09-29,ativo,app
20157,credito_pessoal,2025-03-28,ativo,app
20160,pix_parcelado,2024-03-25,ativo,web
20161,credito_pessoal,2024-07-23,ativo,app
20161,conta_digital_plus,2025-04-18,ativo,app
20162,seguro_auto,2025-01-07,ativo,web
20162,tesouro_direto,2025-07-26,ativo,agencia
20163,conta_digital_plus,2024-07-01,ativo,app
20163,credito_pessoal,2025-04-22,ativo,app
20164,credito_pessoal,2024-11-28,ativo,app
20164,seguro_auto,2024-12-13,ativo,agencia
20165,credito_pessoal,2025-08-19,ativo,app
20166,credito_pessoal,2025-03-09,ativo,agencia
20166,investimento_cdb,2025-08-09,ativo,agencia
20167,cheque_especial,2025-12-08,ativo,app
20167,credito_pessoal,2025-03-01,ativo,web
20169,conta_digital_plus,2024-02-28,ativo,agencia
20171,cartao_platinum,2025-01-27,cancelado,app
20171,seguro_auto,2024-04-24,ativo,web
20173,titulo_capitalizacao,2024-04-07,ativo,telemarketing
20174,conta_digital_plus,2025-06-16,ativo,telemarketing
20174,seguro_vida,2024-07-29,cancelado,telemarketing
20175,pix_parcelado,2024-01-12,ativo,agencia
20175,conta_digital_plus,2024-05-01,ativo,web
20177,investimento_cdb,2024-08-16,ativo,agencia
20178,consorcio_auto,2024-03-09,ativo,app
20179,pix_parcelado,2024-02-07,ativo,app
20179,tesouro_direto,2025-12-15,ativo,app
20179,cheque_especial,2024-08-02,ativo,app
20181,investimento_cdb,2024-10-25,ativo,app
20181,tesouro_direto,2024-07-06,ativo,web
20181,credito_pessoal,2024-03-14,ativo,agencia
20181,portabilidade_salario,2024-11-16,ativo,app
20182,investimento_cdb,2024-03-12,ativo,app
20182,credito_pessoal,2025-06-30,ativo,app
20183,previdencia,2025-07-05,ativo,web
20183,seguro_vida,2024-07-08,vencido,app
20184,previdencia,2025-09-26,ativo,web
20184,cartao_black,2025-01-09,ativo,app
20185,previdencia,2025-10-26,ativo,app
20187,cartao_black,2025-08-22,ativo,app
20188,credito_pessoal,2024-04-26,ativo,app
20189,investimento_cdb,2024-10-22,vencido,app
20189,seguro_vida,2024-07-05,vencido,agencia
20189,conta_digital_plus,2025-06-06,ativo,agencia
20190,pix_parcelado,2024-09-05,vencido,app
20192,cheque_especial,2024-03-10,ativo,app
20192,seguro_auto,2024-07-18,ativo,app
20193,seguro_auto,2025-05-25,ativo,telemarketing
20193,conta_digital_plus,2024-03-29,ativo,agencia
20194,investimento_cdb,2025-09-08,vencido,app
20194,credito_pessoal,2024-02-12,cancelado,web
20194,cheque_especial,2025-05-10,ativo,app
20196,cartao_platinum,2024-04-12,ativo,web
20197,conta_digital_plus,2025-06-29,ativo,web
20197,consorcio_auto,2024-08-25,ativo,web
20199,conta_digital_plus,2025-02-12,ativo,web
20199,cheque_especial,2024-06-03,ativo,telemarketing
20200,seguro_vida,2024-03-02,ativo,telemarketing
20204,conta_digital_plus,2024-02-03,ativo,app
20205,conta_digital_plus,2024-12-10,cancelado,app
20206,credito_pessoal,2024-08-25,ativo,telemarketing
20207,pix_parcelado,2025-12-21,ativo,web
20207,cartao_platinum,2025-04-30,ativo,app
20207,conta_digital_plus,2025-04-08,ativo,app
20209,seguro_vida,2024-08-29,vencido,app
20210,pix_parcelado,2025-10-01,ativo,agencia
20210,previdencia,2025-11-01,ativo,app
20210,consorcio_auto,2025-01-01,ativo,app
20215,conta_digital_plus,2025-11-21,ativo,app
20215,credito_consignado,2024-04-06,ativo,web
20218,credito_pessoal,2024-02-02,ativo,agencia
20219,conta_digital_plus,2025-06-18,ativo,app
20219,previdencia,2025-07-24,ativo,web
20222,seguro_auto,2025-07-24,ativo,web
20222,consorcio_auto,2024-03-22,vencido,app
20222,cartao_platinum,2025-03-26,ativo,web
20223,pix_parcelado,2025-03-29,ativo,web
20224,consorcio_auto,2025-12-13,ativo,app
20225,conta_digital_plus,2025-03-06,ativo,app
20225,seguro_residencial,2024-12-13,ativo,agencia
20226,conta_digital_plus,2025-12-14,cancelado,web
20229,investimento_lci_lca,2024-10-24,ativo,web
20229,previdencia,2024-07-04,ativo,agencia
20230,seguro_vida,2025-06-20,vencido,app
20231,cartao_platinum,2025-08-06,ativo,agencia
20232,consorcio_auto,2025-12-12,ativo,web
20233,previdencia,2025-03-23,cancelado,app
20233,seguro_vida,2024-12-09,ativo,telemarketing
20234,seguro_residencial,2025-01-04,ativo,agencia
20234,credito_pessoal,2025-08-17,ativo,agencia
20234,seguro_vida,2024-09-16,ativo,web
20236,pix_parcelado,2024-06-19,ativo,app
20236,cheque_especial,2024-01-08,ativo,app
20237,investimento_cdb,2024-05-04,ativo,app
20237,cheque_especial,2024-09-14,ativo,app
20238,pix_parcelado,2024-07-13,ativo,app
20239,investimento_cdb,2025-07-18,ativo,app
20240,credito_pessoal,2025-05-02,ativo,web
20241,credito_pessoal,2025-05-04,ativo,web
20242,conta_digital_plus,2024-11-29,ativo,web
20243,previdencia,2024-11-29,ativo,telemarketing
20243,portabilidade_salario,2024-09-30,ativo,app
20245,pix_parcelado,2024-03-09,ativo,web
20246,pix_parcelado,2024-07-02,ativo,web
20246,credito_pessoal,2024-01-12,ativo,web
20247,credito_consignado,2024-06-04,ativo,app
20248,credito_pessoal,2025-03-03,vencido,app
20249,cheque_especial,2025-09-17,ativo,telemarketing
20250,portabilidade_salario,2024-12-05,cancelado,web
20254,seguro_vida,2025-08-01,ativo,telemarketing
20256,credito_pessoal,2024-03-12,ativo,app
20256,consorcio_auto,2025-06-25,ativo,telemarketing
20256,cartao_platinum,2025-05-19,cancelado,agencia
20256,conta_digital_plus,2025-09-09,ativo,agencia
20257,credito_consignado,2025-12-25,ativo,agencia
20258,seguro_viagem,2025-09-09,ativo,app
20258,seguro_residencial,2024-12-07,ativo,agencia
20258,seguro_auto,2025-10-03,ativo,app
20258,previdencia,2025-08-28,ativo,app
20258,cartao_platinum,2025-12-09,ativo,agencia
20259,cheque_especial,2024-02-10,ativo,agencia
20259,credito_consignado,2025-08-07,ativo,app
20259,investimento_cdb,2024-11-27,ativo,telemarketing
20259,seguro_auto,2025-11-09,ativo,app
20259,previdencia,2025-02-04,ativo,app
20260,credito_pessoal,2024-07-22,ativo,telemarketing
20260,conta_digital_plus,2025-12-16,ativo,agencia
20260,cartao_platinum,2024-11-15,ativo,app
20261,seguro_auto,2024-12-13,ativo,telemarketing
20261,investimento_lci_lca,2025-12-19,ativo,app
20261,credito_pessoal,2025-08-24,ativo,app
20261,previdencia,2024-10-14,cancelado,agencia
20262,cartao_platinum,2025-06-16,ativo,agencia
20263,conta_digital_plus,2024-12-01,ativo,app
20264,investimento_cdb,2024-07-23,ativo,app
20264,cartao_platinum,2025-05-03,ativo,agencia
20265,consorcio_auto,2024-06-23,ativo,telemarketing
20266,credito_pessoal,2024-06-12,cancelado,web
20267,conta_digital_plus,2025-10-15,ativo,agencia
20267,consorcio_auto,2025-08-05,ativo,web
20270,conta_digital_plus,2025-04-25,cancelado,app
20270,cheque_especial,2024-03-13,ativo,web
20271,credito_pessoal,2025-05-07,ativo,app
20272,conta_digital_plus,2024-03-02,ativo,app
20273,consorcio_imovel,2024-04-16,ativo,app
20274,cartao_platinum,2024-05-30,vencido,web
20274,seguro_viagem,2024-10-25,ativo,web
20278,cheque_especial,2024-08-14,ativo,telemarketing
20279,conta_digital_plus,2025-08-26,ativo,app
20279,cartao_platinum,2025-10-25,ativo,app
20281,credito_pessoal,2024-05-14,ativo,app
20282,seguro_auto,2024-03-12,ativo,web
20282,investimento_lci_lca,2025-04-02,ativo,app
20283,investimento_cdb,2025-10-15,ativo,app
20284,credito_pessoal,2025-10-03,ativo,web
20284,consorcio_auto,2024-06-24,ativo,web
20286,cartao_platinum,2025-03-02,ativo,web
20287,conta_digital_plus,2024-08-20,ativo,agencia
20289,tesouro_direto,2024-02-21,ativo,app
20292,cartao_platinum,2025-07-18,ativo,agencia
20294,seguro_viagem,2024-01-07,ativo,app
20294,seguro_residencial,2024-09-09,ativo,agencia
20294,previdencia,2025-10-25,ativo,app
20295,seguro_vida,2025-01-24,ativo,web
20295,pix_parcelado,2025-01-24,vencido,app
20296,credito_consignado,2025-12-24,ativo,app
20296,conta_digital_plus,2025-04-09,ativo,app
20296,cheque_especial,2025-02-04,ativo,app
20296,investimento_cdb,2024-05-30,ativo,telemarketing
20297,consorcio_auto,2024-08-01,ativo,web
20299,seguro_residencial,2024-10-05,ativo,app
20299,seguro_auto,2025-05-19,ativo,web
20300,conta_digital_plus,2025-05-27,ativo,app
20301,seguro_auto,2024-08-22,vencido,app
20301,credito_pessoal,2025-03-18,ativo,app
20303,credito_pessoal,2025-12-25,ativo,agencia
20304,credito_consignado,2024-08-02,ativo,app
20305,seguro_vida,2024-12-25,vencido,app
20305,credito_pessoal,2025-11-09,ativo,agencia
20305,cartao_platinum,2024-05-11,ativo,app
20306,investimento_cdb,2025-03-03,vencido,app
20306,credito_pessoal,2025-12-20,ativo,app
20306,consorcio_auto,2025-01-07,ativo,agencia
20308,previdencia,2024-04-27,ativo,app
20308,seguro_auto,2024-03-09,ativo,telemarketing
20310,consorcio_auto,2024-12-07,ativo,app
20312,credito_pessoal,2025-08-01,ativo,app
20313,credito_pessoal,2024-05-27,ativo,app
20313,cheque_especial,2024-06-29,ativo,app
20316,credito_consignado,2025-01-19,ativo,app
20317,investimento_lci_lca,2025-05-14,ativo,telemarketing
20317,conta_digital_plus,2025-11-06,ativo,app
20318,cheque_especial,2025-02-03,ativo,agencia
20320,investimento_cdb,2025-06-22,ativo,app
20320,seguro_viagem,2025-01-01,ativo,agencia
20321,seguro_auto,2024-06-07,ativo,agencia
20322,seguro_vida,2025-11-07,ativo,app
20323,conta_digital_plus,2025-10-08,ativo,app
20325,cheque_especial,2025-07-25,cancelado,web
20325,credito_consignado,2025-12-26,ativo,agencia
20325,conta_digital_plus,2024-08-04,ativo,app
20327,credito_pessoal,2024-12-26,ativo,telemarketing
20327,conta_digital_plus,2024-11-06,ativo,app
20329,cheque_especial,2025-06-20,ativo,app
20330,conta_digital_plus,2025-02-06,ativo,app
20330,pix_parcelado,2024-11-04,cancelado,app
20330,portabilidade_salario,2025-12-08,ativo,web
20333,credito_pessoal,2024-05-23,cancelado,app
20333,cartao_platinum,2024-04-16,ativo,app
20336,pix_parcelado,2024-05-02,ativo,app
20337,seguro_residencial,2025-12-24,cancelado,web
20337,cartao_black,2025-09-21,ativo,app
20338,cheque_especial,2025-05-25,ativo,telemarketing
20339,previdencia,2024-09-22,ativo,app
20340,investimento_cdb,2024-07-03,ativo,app
20341,conta_digital_plus,2025-05-26,ativo,app
20341,cartao_platinum,2025-05-02,ativo,agencia
20344,credito_pessoal,2025-01-17,ativo,app
20345,cartao_platinum,2024-07-04,cancelado,app
20345,investimento_lci_lca,2025-04-20,ativo,app
20345,investimento_cdb,2025-02-10,ativo,app
20345,credito_pessoal,2025-10-24,ativo,app
20349,cartao_platinum,2024-06-27,ativo,web
20349,previdencia,2024-08-31,ativo,web
20349,conta_digital_plus,2024-10-14,ativo,web
20350,pix_parcelado,2025-09-04,cancelado,agencia
20350,cartao_platinum,2025-09-12,ativo,agencia
20351,cartao_platinum,2024-01-02,ativo,app
20351,credito_pessoal,2025-02-03,ativo,app
20352,credito_pessoal,2025-01-17,ativo,telemarketing
20354,credito_pessoal,2024-03-09,cancelado,agencia
20355,consorcio_auto,2024-08-18,ativo,agencia
20356,investimento_lci_lca,2024-09-03,ativo,app
20357,cheque_especial,2025-01-20,ativo,telemarketing
20357,seguro_vida,2025-09-10,ativo,web
20359,conta_digital_plus,2024-08-24,ativo,web
20361,seguro_vida,2024-01-05,ativo,web
20361,previdencia,2024-01-28,ativo,agencia
20364,seguro_vida,2025-07-21,ativo,app
20364,cartao_platinum,2024-02-13,cancelado,app
20364,previdencia,2025-04-19,ativo,web
20365,investimento_lci_lca,2024-02-02,ativo,app
20366,conta_digital_plus,2024-08-26,ativo,app
20367,cartao_black,2025-10-28,ativo,agencia
20367,seguro_residencial,2024-10-04,ativo,app
20368,investimento_cdb,2025-12-19,ativo,app
20368,pix_parcelado,2024-12-07,ativo,telemarketing
20368,conta_digital_plus,2025-10-20,ativo,app
20369,conta_digital_plus,2025-04-16,ativo,app
20370,cartao_platinum,2025-07-04,ativo,app
20371,conta_digital_plus,2025-03-04,ativo,app
20371,credito_pessoal,2024-08-15,vencido,app
20374,investimento_lci_lca,2024-11-11,ativo,web
20374,pix_parcelado,2025-12-03,ativo,app
20375,cheque_especial,2025-05-09,ativo,agencia
20376,conta_digital_plus,2025-05-09,ativo,web
20376,cartao_platinum,2025-07-06,ativo,telemarketing
20377,cheque_especial,2024-02-11,ativo,app
20377,investimento_cdb,2024-01-05,ativo,app
20378,tesouro_direto,2024-11-14,vencido,agencia
20378,investimento_cdb,2025-10-11,ativo,agencia
20378,previdencia,2025-06-16,ativo,web
20379,consorcio_auto,2024-01-06,ativo,app
20380,cartao_platinum,2025-04-20,ativo,app
20381,cartao_platinum,2024-01-26,ativo,agencia
20382,previdencia,2025-08-11,ativo,agencia
20383,conta_digital_plus,2024-10-30,ativo,web
20385,conta_digital_plus,2025-06-30,ativo,app
20385,cartao_platinum,2024-03-12,ativo,app
20386,conta_digital_plus,2024-07-17,cancelado,telemarketing
20386,credito_pessoal,2025-04-04,ativo,app
20387,cartao_platinum,2025-04-09,ativo,app
20388,portabilidade_salario,2025-01-14,ativo,web
20388,seguro_residencial,2024-01-05,cancelado,agencia
20388,cheque_especial,2025-06-17,ativo,web
20389,seguro_vida,2024-01-09,ativo,app
20389,seguro_auto,2025-05-26,ativo,agencia
20389,cartao_platinum,2025-01-20,cancelado,app
20389,conta_digital_plus,2024-12-04,ativo,agencia
20390,credito_pessoal,2025-07-18,ativo,telemarketing
20391,conta_digital_plus,2025-02-16,ativo,web
20393,conta_digital_plus,2024-02-20,ativo,web
20394,cartao_platinum,2025-03-24,cancelado,app
20394,investimento_cdb,2024-01-24,ativo,web
20394,seguro_auto,2025-05-02,ativo,web
20395,seguro_residencial,2025-10-04,ativo,agencia
20395,previdencia,2024-12-22,cancelado,web
20395,cartao_platinum,2024-04-14,ativo,telemarketing
20396,cheque_especial,2024-02-08,cancelado,app
20396,seguro_residencial,2025-09-07,ativo,web
20397,pix_parcelado,2024-07-12,ativo,app
20401,investimento_cdb,2024-05-16,ativo,app
20401,cheque_especial,2025-02-14,cancelado,web
20402,credito_pessoal,2024-08-03,ativo,telemarketing
20403,seguro_viagem,2024-09-28,ativo,agencia
20406,seguro_vida,2025-08-01,ativo,app
20406,credito_pessoal,2024-06-27,ativo,app
20407,previdencia,2025-07-28,ativo,app
20407,cartao_platinum,2024-09-15,ativo,app
20408,seguro_viagem,2025-01-31,ativo,web
20408,conta_digital_plus,2024-10-04,ativo,web
20411,pix_parcelado,2024-07-28,ativo,web
20411,consorcio_auto,2024-04-24,cancelado,agencia
20412,seguro_residencial,2025-12-23,ativo,web
20413,cartao_platinum,2025-11-02,ativo,web
20414,pix_parcelado,2025-12-29,cancelado,telemarketing
20414,cheque_especial,2025-01-18,ativo,app
20414,credito_pessoal,2025-03-09,ativo,app
20415,credito_pessoal,2024-08-01,ativo,agencia
20416,credito_pessoal,2024-10-28,ativo,web
20417,conta_digital_plus,2025-06-23,ativo,app
20417,credito_pessoal,2024-11-25,ativo,app
20417,investimento_cdb,2025-09-23,ativo,agencia
20418,previdencia,2025-12-01,ativo,agencia
20419,investimento_cdb,2024-10-17,ativo,telemarketing
20419,previdencia,2024-12-20,ativo,app
20420,credito_pessoal,2025-06-10,ativo,app
20421,credito_pessoal,2024-11-15,ativo,app
20422,pix_parcelado,2024-04-23,ativo,agencia
20422,investimento_cdb,2024-01-27,ativo,app
20422,previdencia,2024-01-24,ativo,agencia
20422,seguro_auto,2025-04-27,ativo,app
20423,seguro_vida,2025-10-12,ativo,web
20423,investimento_cdb,2025-05-31,ativo,agencia
20424,credito_consignado,2025-05-08,ativo,agencia
20424,consorcio_auto,2024-12-19,ativo,agencia
20426,seguro_vida,2025-08-02,ativo,app
20426,credito_pessoal,2024-10-02,ativo,app
20428,credito_pessoal,2024-05-14,ativo,app
20428,titulo_capitalizacao,2025-10-19,cancelado,web
20430,cheque_especial,2025-04-05,cancelado,app
20430,investimento_lci_lca,2025-03-12,ativo,telemarketing
20431,investimento_lci_lca,2025-12-26,cancelado,web
20433,investimento_cdb,2025-09-11,ativo,agencia
20435,seguro_auto,2025-11-02,ativo,app
20437,cheque_especial,2025-04-22,ativo,telemarketing
20438,cheque_especial,2024-03-03,ativo,telemarketing
20439,cheque_especial,2025-12-16,ativo,app
20439,credito_pessoal,2024-05-15,ativo,app
20440,cheque_especial,2024-11-05,ativo,app
20441,conta_digital_plus,2025-10-28,cancelado,web
20442,seguro_vida,2025-11-23,ativo,agencia
20442,tesouro_direto,2025-03-07,ativo,app
20442,credito_consignado,2024-02-02,ativo,app
20443,consorcio_imovel,2025-09-04,ativo,app
20443,cheque_especial,2024-11-02,ativo,app
20444,previdencia,2024-08-21,ativo,agencia
20444,titulo_capitalizacao,2025-03-30,ativo,web
20445,pix_parcelado,2024-02-21,ativo,web
20447,conta_digital_plus,2025-05-07,ativo,app
20448,credito_pessoal,2024-05-02,ativo,app
20449,credito_pessoal,2024-11-15,ativo,web
20450,credito_pessoal,2024-09-24,ativo,app
20450,investimento_cdb,2025-09-01,ativo,web
20450,seguro_residencial,2025-06-17,ativo,app
20451,investimento_lci_lca,2025-02-22,ativo,web
20451,cartao_platinum,2025-08-22,ativo,app
20452,seguro_auto,2025-02-07,ativo,app
20452,seguro_residencial,2024-11-06,ativo,app
20452,investimento_lci_lca,2025-03-31,ativo,app
20452,cartao_platinum,2024-03-16,ativo,app
20452,seguro_vida,2025-06-17,vencido,app
20453,credito_pessoal,2024-04-19,ativo,app
20453,seguro_vida,2025-09-04,ativo,web
20454,pix_parcelado,2024-03-07,cancelado,app
20458,cheque_especial,2024-07-27,ativo,agencia
20459,investimento_lci_lca,2024-05-17,ativo,app
20459,consorcio_auto,2025-07-21,ativo,app
20461,conta_digital_plus,2025-10-22,ativo,app
20462,pix_parcelado,2024-05-02,ativo,app
20463,investimento_cdb,2025-05-15,ativo,web
20463,consorcio_auto,2025-01-22,ativo,agencia
20464,conta_digital_plus,2024-05-16,ativo,app
20464,investimento_cdb,2025-05-02,ativo,app
20465,cheque_especial,2025-02-27,ativo,app
20466,conta_digital_plus,2024-06-29,ativo,app
